date,store_id,year,month,day,week_day,holiday,actual_holiday,weekend,oil_price,euribor,consumer_confidence,inflation_index,consumer_prices,fao,pandemic_uncertainty,daily_nonfood_sales,daily_food_sales,daily_total_sales,supplier_revenue_monthly,cogs_payment,pos_commission_rate,waste_rate,daily_salary,services,logistics,marketing,it,admin,other,insurance,taxes,rent,cash_balance,net_inflow,pred_outflow,pred_inflow
2019-01-20,S004,2019,1,20,6,1,0,1,62.70000076293945,-0.3082758064516129,101.11688064516129,102.46129032258065,110.3,99.45423533998,0.027100523333333335,9740.25,55194.76,64935.01548814568,0.0,0.0,-454.5451084170197,-649.3501548814568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346252.5074988755,63831.1202248472,-5042357.538251288,6402178.317610154
2019-01-21,S004,2019,1,21,0,0,0,0,62.70000076293945,-0.30829032258064515,101.10993225806452,102.46451612903226,110.3,99.4011308979619,0.028526866666666668,9949.54,56380.74,66330.27902682009,0.0,0.0,-464.31195318774064,-663.302790268201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411455.1717822396,65202.66428336415,-5042645.012825317,6419088.586670724
2019-01-22,S004,2019,1,22,1,0,0,0,61.5,-0.3083048387096774,101.10298387096775,102.46774193548387,110.3,99.34802645594381,0.02995321,9504.46,53858.62,63363.084578526825,0.0,0.0,-443.5415920496878,-633.6308457852682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473741.0839229315,62285.91214069187,-5042441.958199497,6407144.196916634
2019-01-23,S004,2019,1,23,2,0,0,0,61.13999938964844,-0.3083193548387097,101.09603548387098,102.47096774193548,110.3,99.29492201392573,0.03137955333333334,10312.08,58435.09,68747.16740461168,0.0,0.0,-481.23017183228177,-687.4716740461168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541319.5494816648,67578.46555873328,-5042342.308051492,6401282.4235045565
2019-01-24,S004,2019,1,24,3,0,0,0,61.09000015258789,-0.30833387096774195,101.0890870967742,102.47419354838709,110.3,99.24181757190763,0.03280589666666667,10613.71,60144.37,70758.07746800082,0.0,0.0,-495.30654227600576,-707.5807746800082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610874.7396327097,69555.19015104481,-5042693.698526547,6421952.451448983
2019-01-25,S004,2019,1,25,4,0,0,0,61.63999938964844,-0.3083483870967742,101.08213870967742,102.47741935483872,110.3,99.18871312988955,0.034232240000000004,13597.6,77053.07,90650.6703677122,0.0,0.0,-634.5546925739854,-906.506703677122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699984.3486041708,89109.60897146109,-5042266.419473461,6396818.389502698
2019-01-26,S004,2019,1,26,5,1,0,1,61.63999938964844,-0.30836290322580645,101.07519032258065,102.48064516129033,110.3,99.13560868787145,0.035658583333333334,11985.56,67918.18,79903.74093326452,0.0,0.0,-559.3261865328517,-799.0374093326452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778529.7259415698,78545.37733739903,-5042456.044685549,6407972.813743135
2019-01-27,S004,2019,1,27,6,1,0,1,61.63999938964844,-0.3083774193548387,101.06824193548387,102.48387096774194,110.3,99.08250424585337,0.03708492666666667,11270.0,63863.36,75133.35932997432,0.0,0.0,-525.9335153098202,-751.3335932997433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852385.8181629346,73856.09222136476,-5042523.027109866,6411912.956350064
2019-01-28,S004,2019,1,28,0,0,0,0,59.93000030517578,-0.30839193548387095,101.0612935483871,102.48709677419355,110.3,99.02939980383528,0.03851127,11311.2,64096.83,75408.03147154857,0.0,0.0,-527.85622030084,-754.0803147154858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926511.9130994668,74126.09493653224,-5042507.463258697,6410997.435693013
2019-01-29,S004,2019,1,29,1,0,0,0,61.31999969482422,-0.30840645161290325,101.05434516129033,102.49032258064516,110.3,98.9762953618172,0.03993761333333334,10877.41,61638.68,72516.09193342694,0.0,0.0,-507.6126435339886,-725.1609193342695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997795.2314700256,71283.31837055869,-5042557.521733363,6413942.051849872
2019-01-30,S004,2019,1,30,2,0,0,0,61.650001525878906,-0.3084209677419355,101.04739677419356,102.49354838709678,110.3,98.9231909197991,0.04136395666666667,11792.79,66825.81,78618.60494686992,0.0,0.0,-550.3302346280894,-786.1860494686993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075077.3201327987,77282.08866277314,-5163543.585015411,6433585.480205623
2019-01-31,S004,2019,1,31,3,0,0,0,61.88999938964844,-0.30843548387096775,101.04044838709677,102.49677419354839,110.3,98.87008647778102,0.0427903,12352.11,69995.28,82347.38448506019,3000.0,0.0,-576.4316913954214,-823.473844850602,-120113.40725806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038911.3918235484,-36165.92830925035,-5042967.257113077,6403354.854072147
2019-02-01,S004,2019,2,1,4,0,0,0,61.869998931884766,-0.30845,101.0335,102.5,110.3,98.81698203576292,0.04421664333333333,12255.27,69446.52,81701.78723376288,0.0,0.0,-571.9125106363401,-817.0178723376288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119224.2486743373,80312.85685078891,-5042782.776504596,6392503.053573237
2019-02-02,S004,2019,2,2,5,1,0,1,61.869998931884766,-0.3084764455782313,101.02640357142857,102.51071428571429,110.29642857142856,98.7911410367616,0.04564298666666667,10405.33,58963.53,69368.86096692143,0.0,0.0,-485.5820267684501,-693.6886096692143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187413.839004821,68189.59033048377,-5042974.8779910095,6403803.141009362
2019-02-03,S004,2019,2,3,6,1,0,1,61.869998931884766,-0.30850289115646257,101.01930714285714,102.52142857142857,110.29285714285714,98.76530003776028,0.047069330000000006,9816.55,55627.13,65443.68712565966,0.0,0.0,-458.1058098796176,-654.4368712565965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251744.9834493445,64331.144444523445,-5043009.93637056,6405865.398629925
2019-02-04,S004,2019,2,4,0,0,0,0,62.5099983215332,-0.30852933673469385,101.01221071428571,102.53214285714286,110.28928571428571,98.73945903875897,0.048495673333333336,9870.06,55930.36,65800.42505980974,0.0,0.0,-460.6029754186682,-658.0042505980974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316426.8012831374,64681.81783379298,-5071024.704152631,6406734.091692919
2019-02-05,S004,2019,2,5,1,0,0,0,61.97999954223633,-0.30855578231292513,101.00511428571428,102.54285714285714,110.28571428571428,98.71361803975763,0.04992201666666667,9366.79,53078.49,62445.28691264165,0.0,0.0,-437.11700838849157,-624.4528691264165,0.0,0.0,0.0,0.0,-4000.0,-4000.0,0.0,0.0,0.0,-20000.0,2349810.5183182643,33383.71703512674,-5043097.726148325,6411029.503204375
2019-02-06,S004,2019,2,6,2,0,0,0,62.689998626708984,-0.3085822278911564,100.99801785714286,102.55357142857143,110.28214285714286,98.68777704075632,0.05134836,10323.03,58497.19,68820.22635635911,0.0,0.0,-481.7415844945138,-688.2022635635911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417460.8008265654,67650.28250830101,-6420270.766046785,6404582.824806751
2019-02-07,S004,2019,2,7,3,0,0,0,61.630001068115234,-0.3086086734693877,100.99092142857143,102.56428571428572,110.27857142857142,98.661936041755,0.05277470333333334,10531.49,59678.45,70209.9427114656,0.0,0.0,-491.4695989802592,-702.099427114656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486477.174511936,69016.37368537068,-6420228.526880904,6402098.167990184
2019-02-08,S004,2019,2,8,4,0,0,0,62.099998474121094,-0.308635119047619,100.983825,102.575,110.275,98.63609504275368,0.05420104666666667,11690.8,66247.87,77938.67035706792,0.0,0.0,-545.5706924994755,-779.3867035706793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563090.8874729336,76613.71296099777,-6420127.754268065,6396170.36723498
2019-02-09,S004,2019,2,9,5,1,0,1,62.099998474121094,-0.3086615646258503,100.97672857142858,102.58571428571429,110.27142857142857,98.61025404375236,0.055627390000000006,10442.09,59171.83,69613.92165008627,0.0,0.0,-487.2974515506039,-696.1392165008627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631521.3724549683,68430.4849820348,-6420278.391806083,6405031.39888308
2019-02-10,S004,2019,2,10,6,1,0,1,62.099998474121094,-0.3086880102040816,100.96963214285715,102.59642857142858,110.26785714285714,98.58441304475105,0.057053733333333335,10089.09,57171.5,67260.58394872185,0.0,0.0,-470.8240876410529,-672.6058394872185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697638.526476562,66117.15402159358,-6420280.897032895,6405178.765166167
2019-02-11,S004,2019,2,11,0,0,0,0,61.5099983215332,-0.3087144557823129,100.96253571428572,102.60714285714286,110.26428571428572,98.55857204574973,0.05848007666666667,9796.22,55511.94,65308.160302035714,0.0,0.0,-457.15712211425,-653.0816030203572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761836.4480534634,64197.921576901106,-6420296.232909299,6406080.875542859
2019-02-12,S004,2019,2,12,1,0,0,0,62.41999816894531,-0.30874090136054416,100.95543928571429,102.61785714285715,110.26071428571429,98.5327310467484,0.05990642,9525.6,53978.41,63504.00725764295,0.0,0.0,-444.52805080350066,-635.0400725764296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824260.8871877263,62424.43913426302,-6420299.816490405,6406291.674431483
2019-02-13,S004,2019,2,13,2,0,0,0,63.61000061035156,-0.30876734693877544,100.94834285714286,102.62857142857143,110.25714285714285,98.50689004774708,0.06133276333333334,10237.73,58013.82,68251.55101525641,0.0,0.0,-477.7608571067949,-682.5155101525642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891352.1618357236,67091.27464799705,-6420221.860336708,6401706.018331626
2019-02-14,S004,2019,2,14,3,0,0,0,64.56999969482422,-0.3087937925170067,100.94124642857143,102.63928571428572,110.25357142857143,98.48104904874576,0.06275910666666668,10571.45,59904.89,70476.34440913537,0.0,0.0,-493.33441086394765,-704.7634440913538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960630.4083899036,69278.24655418008,-7234856.12832053,6398485.338330946
2019-02-15,S004,2019,2,15,4,0,0,0,66.25,-0.308820238095238,100.93415,102.65,110.25,98.45520804974444,0.06418545,11735.93,66503.58,78239.50777526159,0.0,0.0,-547.6765544268311,-782.395077752616,0.0,-39981.8676337262,-25095.040457589286,-4000.0,0.0,0.0,-5019.008091517857,0.0,0.0,0.0,2963443.9283501524,2813.519960248801,-7160677.366806537,6393612.083556845
2019-02-16,S004,2019,2,16,5,1,0,1,66.25,-0.3088466836734693,100.92705357142857,102.66071428571428,110.24642857142857,98.42936705074312,0.06561179333333333,10283.57,58273.55,68557.12106313014,0.0,0.0,-479.899847441911,-685.5712106313014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030835.5783552094,67391.65000505693,-7160837.825127829,6403050.808338742
2019-02-17,S004,2019,2,17,6,1,0,1,66.25,-0.3088731292517006,100.91995714285714,102.67142857142856,110.24285714285715,98.4035260517418,0.06703813666666666,10082.04,57131.57,67213.60881669217,0.0,0.0,-470.4952617168452,-672.1360881669217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096906.5558220176,66070.9774668084,-7160860.549977083,6404387.564177236
2019-02-18,S004,2019,2,18,0,0,0,0,66.25,-0.30889957482993186,100.91286071428571,102.68214285714285,110.23928571428571,98.37768505274049,0.06846448000000001,9759.95,55306.39,65066.3405559444,0.0,0.0,-455.4643838916108,-650.663405559444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160866.768588511,63960.21276649334,-7160890.416453969,6406144.415758722
2019-02-19,S004,2019,2,19,1,0,0,0,66.44999694824219,-0.30892602040816314,100.90576428571428,102.69285714285714,110.23571428571428,98.35184405373916,0.06989082333333334,9241.25,52367.11,61608.36458663677,0.0,0.0,-431.25855210645744,-616.0836458663678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221427.790977175,60561.02238866395,-7160921.166699583,6407953.253736083
2019-02-20,S004,2019,2,20,2,0,0,0,67.08000183105469,-0.3089524659863944,100.89866785714285,102.70357142857142,110.23214285714286,98.32600305473784,0.07131716666666667,10288.6,58302.08,68590.68713604628,0.0,0.0,-480.13480995232396,-685.9068713604628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288852.4364319085,67424.6454547335,-7160832.489439321,6402736.944308831
2019-02-21,S004,2019,2,21,3,0,0,0,67.06999969482422,-0.3089789115646257,100.89157142857142,102.71428571428571,110.22857142857143,98.30016205573652,0.07274351000000001,10716.71,60728.03,71444.74616256292,0.0,0.0,-500.11322313794045,-714.4474616256292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359082.621909708,70230.18547779936,-7160801.948975282,6400940.446424195
2019-02-22,S004,2019,2,22,4,0,0,0,67.12000274658203,-0.30900535714285704,100.88447500000001,102.725,110.225,98.2743210567352,0.07416985333333334,11736.8,66508.56,78245.36589059282,0.0,0.0,-547.7175612341497,-782.4536589059281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435997.8165801605,76915.19467045274,-7160670.505275411,6393208.464078873
2019-02-23,S004,2019,2,23,5,1,0,1,67.12000274658203,-0.3090318027210883,100.87737857142858,102.73571428571428,110.22142857142858,98.24848005773389,0.07559619666666667,10444.11,59183.31,69627.4186258216,0.0,0.0,-487.39193038075126,-696.2741862582161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504441.5690893433,68443.75250918264,-7160839.984824253,6403177.849304863
2019-02-24,S004,2019,2,24,6,1,0,1,67.12000274658203,-0.3090582482993196,100.87028214285715,102.74642857142857,110.21785714285714,98.22263905873257,0.07702254,10072.35,57076.66,67149.00889532003,0.0,0.0,-470.04306226724026,-671.4900889532004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570449.044833443,66007.47574409959,-7161058.141103317,6416010.5716027785
2019-02-25,S004,2019,2,25,0,0,0,0,64.76000213623047,-0.3090846938775509,100.86318571428572,102.75714285714285,110.21428571428572,98.19679805973125,0.07844888333333334,11355.47,64347.67,75703.13669740132,0.0,0.0,-529.9219568818093,-757.0313669740133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644865.2282069884,74416.1833735455,-7161084.47695394,6417559.7392863985
2019-02-26,S004,2019,2,26,1,0,0,0,65.20999908447266,-0.30911113945578217,100.85608928571429,102.76785714285714,110.21071428571429,98.17095706072992,0.07987522666666667,10806.23,61235.29,72041.51922602195,0.0,0.0,-504.29063458215364,-720.4151922602194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3715682.041606168,70816.81339917958,-7161106.144131878,6418834.279165245
2019-02-27,S004,2019,2,27,2,0,0,0,66.38999938964844,-0.30913758503401345,100.84899285714286,102.77857142857142,110.20714285714286,98.1451160617286,0.08130157,11740.41,66529.01,78269.42609645397,0.0,0.0,-547.8859826751778,-782.6942609645397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792620.887458982,76938.84585281425,-7160990.199283647,6412013.993975104
2019-02-28,S004,2019,2,28,3,0,0,0,66.02999877929688,-0.30916403061224473,100.84189642857143,102.78928571428571,110.20357142857144,98.11927506272728,0.08272791333333333,12485.54,70751.39,83236.93504674493,3000.0,0.0,-582.6585453272145,-832.3693504674493,-120456.19419642857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3756986.6004135036,-35634.2870454783,-7040468.621150023,6405167.880022493
2019-03-01,S004,2019,3,1,4,0,0,0,65.06999969482422,-0.309190476190476,100.8348,102.8,110.2,98.09343406372597,0.08415425666666668,12075.91,68430.16,80506.0739566076,0.0,0.0,-563.5425176962532,-805.060739566076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836124.071112849,79137.47069934527,-7384133.258457486,6408276.952801018
2019-03-02,S004,2019,3,2,5,1,0,1,65.06999969482422,-0.30923110599078324,100.83026129032258,102.80645161290322,109.99354838709678,98.20486016549366,0.0855806,10313.26,58441.81,68755.06479212616,0.0,0.0,-481.28545354488307,-687.5506479212615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903710.299803509,67586.22869066,-7505349.095605063,6434765.475713632
2019-03-03,S004,2019,3,3,6,1,0,1,65.06999969482422,-0.30927173579109046,100.82572258064516,102.81290322580645,109.78709677419356,98.31628626726135,0.08700694333333334,9928.27,56260.2,66188.46576389259,0.0,0.0,-463.31926034724813,-661.8846576389259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968773.561649415,65063.26184590641,-7505773.285002236,6459717.793194278
2019-03-04,S004,2019,3,4,0,0,0,0,65.66999816894531,-0.3093123655913977,100.82118387096774,102.81935483870967,109.58064516129032,98.42771236902902,0.08843328666666667,9570.3,54231.72,63802.02028096521,0.0,0.0,-446.6141419667565,-638.0202028096521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031490.947585604,62717.3859361888,-7505813.426374227,6462079.050370209
2019-03-05,S004,2019,3,5,1,0,0,0,65.86000061035156,-0.3093529953917049,100.81664516129032,102.8258064516129,109.3741935483871,98.53913847079671,0.08985963000000001,9343.02,52943.79,62286.8092372292,0.0,0.0,-436.0076646606044,-622.868092372292,0.0,0.0,0.0,0.0,-4000.0,-4000.0,0.0,0.0,0.0,-20000.0,4064718.8810658003,33227.933480196305,-7477875.467355379,6465728.519849811
2019-03-06,S004,2019,3,6,2,0,0,0,65.98999786376953,-0.30939362519201213,100.8121064516129,102.83225806451613,109.16774193548387,98.6505645725644,0.09128597333333334,10394.62,58902.83,69297.45022846447,0.0,0.0,-485.0821515992513,-692.9745022846447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132838.274640381,68119.39357458058,-7477793.389244977,6460900.395708544
2019-03-07,S004,2019,3,7,3,0,0,0,66.30000305175781,-0.30943425499231936,100.80756774193549,102.83870967741936,108.96129032258065,98.7619906743321,0.09271231666666667,11025.8,62479.55,73505.34992494533,0.0,0.0,-514.5374494746173,-735.0534992494534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4205094.033616602,72255.75897622126,-7505711.548232388,6456086.218497386
2019-03-08,S004,2019,3,8,4,0,0,0,65.73999786376953,-0.3094748847926266,100.80302903225807,102.84516129032258,108.75483870967741,98.87341677609979,0.09413866000000001,11884.66,67346.39,79231.04253560732,0.0,0.0,-554.6172977492513,-792.3104253560732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4282978.148429104,77884.114812502,-7505640.069448582,6451881.58415587
2019-03-09,S004,2019,3,9,5,1,0,1,65.73999786376953,-0.3095155145929338,100.79849032258065,102.8516129032258,108.54838709677419,98.98484287786746,0.09556500333333334,10540.53,59729.7,70270.23071027063,0.0,0.0,-491.8916149718944,-702.7023071027063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352053.7852173,69075.63678819602,-7505816.80694918,6462277.907720401
