date,store_id,day_sin,day_cos,weekday_sin,weekday_cos,month_sin,month_cos,weekend,holiday,actual_holiday,cash_balance,net_inflow
2019-04-09,S001,0.9680771188662043,-0.2506525322587204,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,3046074.6125162886,70740.2068361098
2019-04-10,S001,0.8978045395707416,-0.4403941515576344,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,3122043.694709031,75969.08219274208
2019-04-11,S001,0.7907757369376989,-0.6121059825476626,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,3200698.924244182,78655.22953515132
2019-04-12,S001,0.6513724827222223,-0.758758122692791,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,3288448.28897797,87749.36473378792
2019-04-13,S001,0.48530196253108104,-0.8743466161445821,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,3365123.1183579387,76674.82937996878
2019-04-14,S001,0.29936312297335804,-0.9541392564000488,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,3438097.3142248094,72974.1958668706
2019-04-15,S001,0.10116832198743272,-0.994869323391895,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,3352280.558678536,-85816.75554627377
2019-04-16,S001,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,3423348.801295155,71068.24261661961
2019-04-17,S001,-0.2993631229733582,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,3501780.85528918,78432.05399402443
2019-04-18,S001,-0.4853019625310808,-0.8743466161445822,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,3401738.80250289,-100042.0527862898
2019-04-19,S001,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,3490359.010628082,88620.20812519174
2019-04-20,S001,-0.7907757369376986,-0.6121059825476627,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,2788594.591327336,-701764.4193007457
2019-04-21,S001,-0.8978045395707417,-0.44039415155763423,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,2881824.007987191,93229.41665985476
2019-04-22,S001,-0.9680771188662041,-0.2506525322587213,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,1,2939412.9433885943,57588.93540140316
2019-04-23,S001,-0.9987165071710528,-0.05064916883871355,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,3009844.5902641406,70431.64687554639
2019-04-24,S001,-0.9884683243281114,0.15142777750457667,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,3112244.07673188,102399.4864677392
2019-04-25,S001,-0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,1,3185622.672560022,73378.5958281426
2019-04-26,S001,-0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,3287607.8189555267,101985.14639550442
2019-04-27,S001,-0.72479278722912,0.6889669190756865,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,3376170.135521056,88562.31656552882
2019-04-28,S001,-0.5712682150947924,0.8207634412072763,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,3459601.756038958,83431.62051790232
2019-04-29,S001,-0.3943558551133187,0.9189578116202306,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,3544117.7575057084,84516.00146675011
2019-04-30,S001,-0.20129852008866114,0.9795299412524943,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,3424346.391054645,-119771.3664510632
2019-05-01,S001,0.20129852008866006,0.9795299412524945,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,1,1,3486077.159007494,61730.76795284869
2019-05-02,S001,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,3565429.1469523665,79351.9879448727
2019-05-03,S001,0.5712682150947923,0.8207634412072763,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,3655778.370564692,90349.22361232578
2019-05-04,S001,0.72479278722912,0.6889669190756866,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,1,0,3731385.020275024,75606.64971033184
2019-05-05,S001,0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,0,3724054.439577062,-7330.580697962032
2019-05-06,S001,0.9377521321470804,0.3473052528448203,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,3798804.026014732,74749.58643766947
2019-05-07,S001,0.9884683243281114,0.1514277775045767,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,2485758.197869004,-1313045.828145728
2019-05-08,S001,0.9987165071710528,-0.05064916883871264,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,2561610.518071292,75852.32020228799
2019-05-09,S001,0.9680771188662043,-0.2506525322587204,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,2642262.6934262533,80652.17535496133
2019-05-10,S001,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,2730154.6467236923,87891.95329743899
2019-05-11,S001,0.7907757369376989,-0.6121059825476626,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,1,0,2805651.553785041,75496.90706134903
2019-05-12,S001,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,0,2879807.05834607,74155.50456102853
2019-05-13,S001,0.48530196253108104,-0.8743466161445821,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,2951167.638428192,71360.58008212206
2019-05-14,S001,0.29936312297335804,-0.9541392564000488,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,3022473.4491384923,71305.81071030004
2019-05-15,S001,0.10116832198743272,-0.994869323391895,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,2193965.951630719,-828507.4975077736
2019-05-16,S001,-0.10116832198743204,-0.9948693233918952,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,2276136.154992017,82170.20336129797
2019-05-17,S001,-0.2993631229733582,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,2363491.502338448,87355.34734643092
2019-05-18,S001,-0.4853019625310808,-0.8743466161445822,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,1,0,2440267.907950625,76776.40561217658
2019-05-19,S001,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,0,2515109.881743738,74841.97379311308
2019-05-20,S001,-0.7907757369376986,-0.6121059825476627,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,2586137.144413004,71027.262669266
2019-05-21,S001,-0.8978045395707417,-0.44039415155763423,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,2657116.446046058,70979.30163305369
2019-05-22,S001,-0.9680771188662041,-0.2506525322587213,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,2735122.479914963,78006.03386890456
2019-05-23,S001,-0.9987165071710528,-0.05064916883871355,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,2814097.468084883,78974.98816992022
2019-05-24,S001,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,2903245.8897996894,89148.42171480658
2019-05-25,S001,-0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1,1,0,2992825.428736114,89579.53893642465
2019-05-26,S001,-0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,1,0,3079348.002639033,86522.57390291886
2019-05-27,S001,-0.72479278722912,0.6889669190756865,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,3161461.997241034,82113.9946020019
2019-05-28,S001,-0.5712682150947924,0.8207634412072763,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,3241485.0350561053,80023.0378150707
2019-05-29,S001,-0.3943558551133187,0.9189578116202306,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,3330402.7560822824,88917.721026177
2019-05-30,S001,-0.20129852008866114,0.9795299412524943,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,3079037.451523998,-251365.3045582844
2019-05-31,S001,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,2955649.1594816064,-123388.29204239143
2019-06-01,S001,0.20129852008866006,0.9795299412524945,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,3057726.836715489,102077.6772338826
2019-06-02,S001,0.39435585511331855,0.9189578116202306,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,1,3131829.6990628936,74102.86234740466
2019-06-03,S001,0.5712682150947923,0.8207634412072763,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,3205678.3312257435,73848.63216285006
2019-06-04,S001,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,3277883.9722412834,72205.64101554011
2019-06-05,S001,0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,3272818.0898828288,-5065.8823584546335
2019-06-06,S001,0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,3356847.671262292,84029.58137946365
2019-06-07,S001,0.9884683243281114,0.1514277775045767,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,3447194.2078480064,90346.53658571404
2019-06-08,S001,0.9987165071710528,-0.05064916883871264,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,1,0,3524092.7548040776,76898.54695607093
2019-06-09,S001,0.9680771188662043,-0.2506525322587204,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,1,0,3599873.083160262,75780.32835618469
